Correct word      Predicted word
1739दगाबाज   दगाबज
1740खासकर   खस्कर
1741शरीरों   शरिरों
1742दाली   डली
1743अहमियत   आहमियत
1744कुचू   कुच्चू
1745कंप्रिहेंसिव   कॉम्प्र्हेंसिव
1746कशरत   कश्रत
1747ट्रिम   ट्रिआम
1748महोत्साह   महोतसाह
1749लेबिल   लेबेल
1750मंगरैला   मंगराईला
1751कलावलय   कललवालय
1752बध   बाध
1753कार्डिनलों   कार्डिननों
1754धुंधलापन   ढूंढलापन
1755टांगने   टंगने
1756जुगाड़ुओं   जुगाड़ओं
1757पैंठ   पेंथ
1758टेढ़ी   तेधी
1759रिस्पोंड   रेस्पॉंडड
1760कर्ता   करता
1761पिछड़   पिछर
1762एदुल   एडूल
1763नज्द   नाजडा
1764च्रप्पे   क्रेप्
1765अवि   एवी
1766श्रीरूपा   स्रीरुपा
1767व्रतराज   व्रत्रज
1768छपरा   छापरा
1769समतोलिया   सम्तोलिया
1770हैनरी   हेनरी
1771धनोप   धानोप
1772वैमनस्यता   वैमंस्यता
1773पैदाईश   पैदैश
1774अश्वगमेध   अश्वाममेध
1775भट्टाल   भट्तल
1776राघवानंद   राघवनन्द
1777जननेता   जननता
1778चुंबन   चुनबन
1779नौगाट   नौगत
1780नक्सलवादी   नकसलवाडी
1781बनकटा   बनकता
1782पद्य   पड़े
1783वेद   वेड
1784नजरें   नाजरेन
1785गिड़गिड़ाने   गिडगीडने
1786कोरम   कोराम
1787पथरी   पाथरी
1788स्थिति   स्थिथी
1789थिएटर   थीटर
1790योहान   योहन
1791राखियों   रखियों
1792बैनेट   बेनिट
1793ऋषभ   रिशभ
1794मंगोलिया   मोंगोलिया
1795एचजेटी   एेजीजीटी
1796महाराजाओं   महाराजां
1797क्वांर   क्वानर
1798लरिजानी   लारीजनी
1799छुपे   छेपे
1800वर्ट   वर्त
1801चरंजीलाल   चारणजीलाल
1802साझेदार   सझेदर
1803संस्तुति   संस्कृति
1804तिरस्कृत   तिरस्क्रुत
1805होक्विन   होकविन
1806वडवज   वदावज
1807रिहायशी   रिहायी
1808संक्रांति   संक्रान्ति
1809प्रसंस्कृत   प्रसंस्क्रत
1810बबीना   बाबिना
1811श्रीनील   श्रीनिल
1812यांगोन   यांगों
1813निहारती   निहार्ती
1814कोयुम   कोम
1815रैप   रेप
1816ओलादे   ओलाडे
1817सूत्रपात   सुत्रपत
1818हरयाणवी   हर्यांवी
1819माण्डले   मंडले
1820लायंस   लियंस
1821जंजीरें   जंजिरें
1822एकरमैन   इकरमें
1823राज्यमन्त्रियों   राज्यमंत्रियों
1824पुश्चा   पुष्चा
1825हत्था   हत्या
1826सूचकों   सुच्कों
1827अभिनत्री   अभिनात्री
1828रिजॉल्यूशन   रिसोल्यूशन
1829एंटेना   अंटेना
1830कोकराझार   कोक्रझार
1831जनाब   जनब
1832आविष्कारों   आविशकरों
1833सिट्रीन   सिट्रिन
1834क्रीट   क्रेट
1835सर्वकुलपति   सर्वकुल्पति
1836पांधा   पंधा
1837नन्जनगुड   नंजंगग
1838परीक्षण   परिक्षण
1839मैलसन   माल्सन
1840सज्जाकोठी   सज्जकोोठी
1841उभारों   उभरों
1842ब्लॉगरों   ब्लॉगगारों
1843जब्बीवाले   जब्ीीवाले
1844रास्ताद   रस्ताद
1845बासवान्ना   बसवानना
1846सार्वभौमिक   सर्वभौनिक
1847ध्वजपूजन   ध्वाजपुजन
1848नाश्ते   नश्ते
1849लक्षमण   लक्षममा
1850मुर्सी   मुरसी
1851वालेकुम   वालाकुम
1852निरुपमा   निरूपमा
1853कंजेशन   कंजक्शन
1854पिछड़   पिछढ़़
1855मोएर्सबोरो   मोरससबोर
1856भास्करन   भासकरण
1857कशिश   काशिश
1858घूमाने   घुमाने
1859माध्यमांकडे   मध्यममकके
1860कनेक्ट   कॉनेक्ट
1861डेरियस   डारियास
1862ढूंढते   ढूंधधेते
1863रिश्तों   रिष्तों
1864तलाथी   तलाती
1865ट्रकों   ट्रकको
1866नित   निट
1867बेरिस्ट्री   बैरिस्ट्री
1868मसाज   मस्सेगे
1869स्टैलोन   स्टालोन
1870बजाना   बजना
1871रईसी   रेयर्सी
1872ज़िन्दानी   ज़िनदानी
1873बिन्जासर   बिंजसर
1874चंदीदीन   चंदीडिन
1875उगती   उगाती
1876रंगरसिया   रंग्रशिय
1877दामन   दमन
1878दुपट्टा   डुप्ता
1879हरदम   हर्दम
1880बंबे   बोम्बे
1881दंभभरे   दम्भभरे
1882नव्य   नवी
1883पोलीफिनोलिक   पोलीफेनॉलिक
1884जामवाल   जममाल
1885करै   कराए
1886वारविक   वर्विक
1887भाऊ   भाउ
1888एंटीऑक्सिडेंट   एन्टियोस्किंड
1889नन्नेचोड   नन्नेचोड़ा
1890मुट्ठी   मुत्ठी
1891डूबकर   दूबकर
1892विकेके   विक्वेएक
1893पंछियों   पंचियों
1894संभालनी   सम्भलानी
1895रुद्रामणि   रुद्रमणण
1896मानतुल्लाह   मानातुल्लाह
1897डिफाइनर   डिफिनर
1898धनी   धानी
1899अंबर   अम्बर
1900वैष्णो   वैष्नो
1901तुर्की   टर्के
1902संवेदनहीन   संवेदननहीन
1903भुगती   भीगीती
1904फेरेजोल   फेरीजल
1905घूमते   घुमते
1906मानसिकता   मंसिकता
1907प्रत्यक्षिके   प्रतत्यक्षिके
1908विद्या   विद्य
1909राजतंत्रीय   राजतन्त्रीय
1910केसों   कैसन
1911इंडिपेंडेंट   इंडेपेंडेंस
1912रीहैबिलेशन   रहेबिलेशन
1913बाल्टिक   बालटिक
1914भूतहा   भुतहा
1915संकल्पकर्ता   संकल्पकर्तता
1916भद्रकुमार   भाराकुमार
1917बेब   बाबे
1918सुइट्स   स्यूट्स
1919सवालिया   सवलिया
1920सैपल्स   सैप्ल्स
1921निवारणीय   निवरनीय
1922तेलीगुंडरा   तेलीगुंद्र
1923अरस्तू   आर्स्तू
1924रिवेंज   रेवेंगे
1925जटिलताओं   जतेलताओं
1926इर्ला   इरला
1927नेत्रहीन   नेत्रिन
1928नेहीं   नेहिन
1929कांटे   कानेट
1930आजादनगर   अजाननगर
1931अस्पृश्यता   अस्प्रश्यता
1932बीकन   बिकन
1933अक्षरशः   अक्षरश
1934चलाकी   चलकी
1935मासूम   मसूम
1936कवयित्री   कवािित्री
1937जयदीप   जैदीप
1938बजीरबॉडी   बाजिरबोदी
1939समझौते   समौौते
1940भाग्य   भागी
1941कुसुम्मटी   कुसुम्मति
1942गुंजयाल   गुंजयल
1943धरतीवाले   धारतीवाले
1944पीपाजी   पिपाजी
1945अनसेंसर्ड   अनसेंसर
1946प्रतिनिधिगण   प्रतिनिधिगन
1947कांडला   कंडला
1948एक्जीक्यूटिव   इक्सीक्यूटिव
1949पुते   पुटे
1950मिथ्याज्ञानाभिमान   मिथ्यागानियमिनन
1951वैक्स्ड   वाक्सड
1952मढ़ी   माडी
1953इठलाती   एथलाती
1954उत्तरप्रदेशचे   उत्तरप्रदेशेचे
1955रायपुरियंस   रैपुरियांस
1956डाकिया   डकिया
1957सिकुड़ता   सिकुद्ता
1958कचौरी   कचौरा
1959इनलोगों   इनलोगोन
1960मंजीरे   मंजीरी
1961सेन्डिनो   संदिनों
1962सेलीना   सेलिना
1963मैश   मेश
1964अमोद   एएमओडी
1965आवंटित   अवंतित
1966अलहवाली   अल्हावाली
1967तरकुजोरी   तार्कोजूरी
1968खुलई   खुलै
1969डेस्टीनी   डेस्टिनी
1970इंगावाले   इंगावले
1971शराबियों   शारबियों
1972कैनेडी   केन्डी
1973पलाश   पलश
1974होमपेज   होमेपागे
1975नक्सलवादियों   नकसवलाडियों
1976व्यवस्थापक   व्यव््थापक
1977निजामपुर   निजमपुर
1978फासिस्ट   फ़िस्ट
1979इतिहासवेत्ताओं   इतिहास्वेत्तओं
1980बैटमैन   बटमान
1981ग्लेशियर   ग्लेसियर
1982चाटने   चतने
1983बोधगया   बोढ़ग्या
1984डाला   डला
1985होरीलगंज   होरिलगंज
1986नाट्यसंस्थांच्या   नात्यसंस्थांच्या
1987च   ची
1988ब्रोमविच   ब्रोमाविच
1989लैक्टोबेसिलस   लेक्टोबैलिस्स
1990बधाईयां   बढ़ाइयां
1991स्तोत्र   स्टोट्रा
1992सपथपत्र   सपाथपत्र
1993चंदर   चंद्र
1994ऋर्षि   रिशी
1995फैज   फैज़
1996संस्थानहित   संस्थानित
1997जीनी   गेनी
1998बुलियन   बुलियों
1999खब्बू   खबबू
2000थैंक   थाक
2001मार्टेली   मार्टलली
2002ढकना   ढकाना
2003हैदराबाद   हाइरेबाबाद
2004राजेंद्रनगर   रेजेन्द्नगर
2005पायाभरणी   पयभराणी
2006कैनबरा   कनबारा
2007प्रोजैक्ट   प्रोजेक्ट
2008फंड्स   फंड
2009अबुल   अबूल
2010कलिप्रिया   कालीप्रिया
2011सर्वस्वरूपा   सर्वस्वरुपा
2012हरयाणवी   हर्यानवी
2013ललकारा   लालकरा
2014सरंचना   संरच्ना
2015खेलतें   खेल्टेन
2016मैकलूहान   मैक्लूनन
2017येल   याले
2018अपमार्जक   अप्मर्जक
2019मडियाहूं   मारियाहून
2020परिवर्तनशील   परिवर्तनीशल
2021प्रगतिशील   प्रगतिशिल
2022कतई   कटाई
2023सिस्टल   सिस्तल
2024अलेक्संद्रिनी   अलेक्साक्ंड्रिनि
2025दिलवाए   दिलवाये
2026अस्वच्छकारों   अव्वाचकारों
2027क्रूज़   क्रूज
2028मुगाबे   मुगाबी
2029मनालीमें   मनालिमें
2030सैकडो   सैकादो
2031जेरी   गेरी
2032साल्हावास   सल्हावास
2033तात्या   तात्य
2034नॉर्डकाप   नॉर्ककॉप
2035हैपनिन   हैनिन
2036किशोरकिशोरियों   किशोरकिषररियों
2037मेजबानों   मेजबनों
2038अनरसा   अन्रसा
2039बचाएं   बचायें
2040सार्वभौमिक   सर्भभमुकि
2041ऐली   एआल
2042कोडेड   कोड
2043लक्ष्म्यादि   लक्ष्मयााडी
2044पगरखियाँ   पगर्खियां
2045माेहाली   मोहली
2046वेदर   वेथर
2047कांटा   कान्ता
2048बेथानी   बेठननी
2049टिमटिमाते   तिमतिमाते
2050धुंआधार   धुआंधर
2051छायाग्रह   छायायग्हह
2052बेधखल   बेदखल
2053बहरोड़   बहरोड
2054तगेपुर   तागेपुर
2055हुड   हुद
2056पायरेट्स   पिरेट्स
2057सरनाडा   सरनााडा
2058मैलकम   मालकोल्म
2059सैटर्न   सतुर्ण
2060पथरी   पठारी
2061अप्रूवर   अप्प्रोवर
2062सशंकित   सशांकित
2063अतिवृष्टियों   अतिवृषषितयों
2064टाइटर्स   टाईटरस
2065माडल   मोडेल
2066गणतांत्रिक   गणणत्त्रिक
2067कोशिकीय   कोशिकीया
2068बीरुपक्ष्या   बिरूपक्ष्य
2069दुकानरदारों   दुकानररारों
2070परछाई   पर्छाए
2071चित्रकारों   चित्रकरों
2072तेरातनाचाई   तेरत्तनाचा
2073लड़ाकों   लाडकों
2074सप्त   सैप्ट
2075दिग्दर्शकाच्या   दिग्दर्शाचाच्या
2076मोड़ने   मोडने
2077हॉस्टलों   हॉस्टेलों
2078बैली   बेली
2079मैन्यू   मानु
2080निक   निआईकी
2081सोशल   सोसियल
2082रामजुवारी   रामजुवरी
2083घुसपैठ   घुसपेट
2084मैनुएल   मैनुयल
2085फ्रांसेंज   फ्रैंसेज
2086संख्य   संख्या
2087बतलाएगी   बतलायेगी
2088इतालवी   इतलवी
2089अंगीठी   अंगिठी
2090पुतलों   पुल्लों
2091नार्थेंपटनशायर   नॉर्थम्पटनशशर
2092एलोपिशिया   एलोपिसिया
2093कर्नाटक   कर्णातका
2094जानकारी   जनकरी
2095पूराना   पुराना
2096अलकायदा   अल्काडा
2097सुधीश   सुधिश
2098बोरोन   बोरों
2099नेमसेक   नामेसके
2100सिकुड़ा   सिकुडा
2101गुणकरण   गुणाकरण
2102उपलब्धता   उपलाब्धता
2103रायटर   वृत्टर
2104वृत्तियों   वृतियों
2105शिवेंद्रराजेंनीही   शिवेंद्ररनजजिनी
2106शहरीकरण   शाहरीकरण
2107अपारंपरिक   अपारमपरिक
2108मुंढेर   मुंधर
2109आईटीईईएस   इईटीईएएस
2110चरमपन्थ   चरममपथ्थ
2111गाइनकॉलजिस्ट   जाइनिकोलॉजिस्ट
2112मैन्यू   मेनु
2113क्रोकर   क्रॉकर
2114झापड़   झपड़
2115वकांग्रेस   वाकांगरर
2116इन्फेंट्री   इनफेंट्री
2117उपभोक्तावादी   उप्ोोक्तवादी
2118रैपर   व्रपपर
2119डाउट   डबउ्ट
2120वास्तुनिर्माण   वस्तुनिर्मण
2121संस्कारो   संस्कारों
2122वज़ीरा   वाजिरा
2123आडंबरों   आदमबरोो
2124भावनाएं   भवनाएं
2125शान्तिराप   शंतिरप
2126भूआपुर   भुआपुर
2127तोता   टोटा
2128प्रोड्यूस   प्रॉड्यूस
2129तलिसा   तालिसा
2130धुंआधार   धुनाधर
2131गेल   जेल
2132सेबास्टियन   सेबैस्टियन
2133जैकमैन   जकममन
2134वंडर्स   वांडर्स
2135फॉल्ट   फ्लैट
2136क्रोकर   क्रॉकर
2137लुसिफर   ल्यूफिर
2138आशीर्वचन   आशिर्ववचन
2139लंगड़ाकर   लंगडाकर
2140पियर   पीयर
2141प्रतिस्पर्द्धा   प्रतिस्पर्धा
2142डक्ट   डूक्टी
2143शर्करक   शरकरक
2144स्टीमुलेंट   स्टिमुलनंत
2145कुमार्गीय   कुमर्गीया
2146टायलेट   टाइलेट
2147मुबई   मुबाई
2148महागणपति   महागनपति
2149ज्युडिसियल   जुडीशियल
2150गुरबिर   गुरबीर
2151क्लॉस्ट्राडियम   क्लोस्ट्रेडियम
2152बोधली   बोढाली
2153स्वयंमूल्यमापन   स्वामोल्यमपायन
2154हाईटेक   हेटिक
2155सैटर्न   सुतूर्न
2156इनु   आईएन
2157पाञ्चजन्य   पंचचज्य
2158डटे   ड़ेट
2159जड़ी   जडी
2160खैरुल्लाह   खैरुल्लाल
2161हक्का   सक्का
2162भव्यतम   भाव्यतम
2163शहर   शाहर
2164डालती   दलती
2165गुणदोष   गुंडोश
2166मनकोटिया   मोनकोटिया
2167अखंडानंद   अखंदनन्द
2168स्टीमर   स्टाइमर
2169सीएसआईआर   सीआसआईआर
2170मापता   मप्ता
2171तबस्सुम   टैब्सम
2172फ्यूज   फ़ुस
2173अल्घेरो   अल्ेेरो
2174उल्लाउद्दीन   अलाउद्दीन
2175नाते   नते
2176आलूबड़े   आलूबदे
2177खिसककर   खिसक्कर
2178लोई   लोएव
2179घिस   घीस
2180बुरेल   बररेल
2181अरसे   आर्से
2182क्रान्तिवीरों   क्रान्तिवरों
2183उछलने   उचलेन
2184कांग्रेय   कांग्रेया
2185खालेमुरवेंड   खालेमरवांद
2186शरारतों   शरर्तों
2187पेपरवेट   पेपरवीघ्ट
2188भुज   भूज
2189बाघिन   बढ़ीन
2190हमदम   हुमदुम
2191हथक   हाथक
2192बख्शीशनामा   बाखशिष्णमम
2193नीलांबर   नीलामबर
2194चैनलवाले   चन्नेलवाले
2195नाभि   नाभी
2196लेटते   लेटेट
2197पतीला   पतिला
2198रूपए   रूपे
2199ताकि   ताकी
2200स्वमेव   स्वामेव
2201कुटुंबकम्   कुतुम्क्मकम
2202परात्पर   परत्पर
2203स्टॉपड्रॉप   स्टोडप्रॉप
2204ललकार   लालकर
2205ग्रंथों   ग्रानथथन
2206प्रपोर्टी   प्रोपर्टी
2207बूथपालकों   बूथपललों
2208गोमतीनगर   गोमातीनगर
2209गऊ   गौ
2210गलतफहमी   गललत्फम्
2211अंडरग्रेजुएट्स   अंडररैग्यूजोट्स
2212खुसरो   खुसारो
2213चित्रवृति   चित्रवृृत
2214रिहायशी   रिहेशी
2215हूँ   हुन
2216गुलुकारा   गुलुकरा
2217मुखौटे   मुखौते
2218लॉच   लौच
2219कुंजीजाल   कुंजीजल
2220भाले   भले
2221नाट्यदल   नात्यालल
2222विन्नी   विन्यी
2223भर्तवान   भारतवान
2224फैलता   फेल्टा
2225कोटली   कोटाली
2226महागणपति   मागनपाती
2227पहुंचाती   पहुंचती
2228नव्य   नव्या
2229अनुकूलित   अनुकुलिन
2230नजरिए   नाजरीय
2231सुपार्तो   सुपर्तो
2232खात्मे   खतमे
2233हटने   हतने
2234थैलियां   थैलियाँ
2235भूचाल   भूचल
2236वेदियां   वेडियां
2237ईसबगोल   इसाबोगल
2238डैसिन   दासिन
2239पेप्साइड   पेपसाइड
2240तारामुख   तारमुख
2241दल्लूडीह   दल्लुदीह
2242बॉक्सरों   बोक्सरों
2243बनवाए   बनवाये
2244बाबासाहेब   बबासाहे
2245ह्यूअर   हुआर
2246रेजर   रेज़र
2247झर   झार
2248रीगेनिंग   रिजेनिंग
2249माॅरिशस   मोरेशेस
2250लहंगा   लेहेंगा
2251प्रोएक्टिवा   प्रॉक्टिवा
2252पोएम्सल   पोएमसल
2253सिनरम   सिनराम
2254जॉकी   जॉक्
2255जोड़ी   जोडी
2256व्हेयर   व्हेरे
2257टेलिमेडिसीन   टेलीमेडिसिन
2258समोरची   समोर्ची
2259ब्यौहारबाग   ब्यूहरबाग
2260टीडब्ल्यूबी   टीडब्यूलब
2261बॉयलर   बॉइलर
2262हतोस्ताहित   हतोस्थाहित
2263अलगाव   अलागाव
2264व्हाइटबेट   व्हितेबे
2265सुलतान   सुल्तन
2266गंडक   गण्डक
2267दिंडोर्ले   डिंडोरले
2268वृत्त   व्रत्ता
2269शासकीय   शासकिय
2270फ्यूरा   फुरा
2271लैंगिक   लैगिक
2272नानकी   ननकी
2273एक्जीक्यूटिव   इक्सीक्वूट
2274आकाशीय   आकाषीय
2275बरी   बारी
2276भीतर   भितर
2277प्रभुत्वमहिलाओं   प्रभात्वममिलाओं
2278निंबलन   निमबलान
2279रनर   रूनर
2280साक्ष्यपरक   साक्षायपरक
2281आहारासंदर्भात   अहरसंदर्भात
2282आश्चर्यजनक   अश्चार्यजनक
2283मीजी   मिजी
2284आयोनाइज   इनिइज
2285हसीन   हासिन
2286जंजीरा   जनजिरा
2287गोयरों   गोयारों
2288ट्रांस्क्राइब   ट्रांस्क्रिब
2289फंतासी   फैंटेसी
2290दुख   दुखा
2291हॉस्टपीटल   हॉस्टपितल
2292दशहरा   दशरा
2293सिस्टिमने   सिस्टिमे
2294आह्रवाहन   आहरवाहन
2295मडियाहूं   मदियाहूं
2296जलांजलि   जलाजली
2297लॉट   लोट
2298चन्द्रकसी   चंद्रकासी
2299दामों   दमों
2300महाभारत   महाभरत
2301कोल   सीओएएल
2302सांप्रदायिकता   संप्रादयिक्ता
2303रफिदियास   रफीड्डियास
2304चटर्जी   चतर्ग्य
2305ग्रेकुलिडी   ग्रीक्लूडिए
2306वृत्तियों   वृत्तों
2307जूडी   जुडी
2308प्रोस्पेक्टस   प्रॉस्पेक्टस
2309जंजीरों   जंजिरोया
2310सितारवादकों   सितरवादकों
2311क्वांर   स्वानर
2312डीईओ   डीओ
2313वशीमुल   वशिममुल
2314कर्ट   कुर्त
2315महेशमरवा   महेशेमरवा
2316राष्ट्रीयकृत   राष्ट्रीकृत
2317पेटीकोट   पेटिकोट
2318डबोक   डाबो
2319जेंडाया   जेंडया
2320भयातुर   भायातुर
2321क्षयरोगाचा   क्षायरोगाचा
2322धुंआधार   धुनाार
2323महिपात्री   महिपत्री
2324टिडर्डियां   तितर्दियां
2325मूलमंत्र   मूलमं्त्र
2326कमतौल   कमटौल
2327डॉक्साइट   डॉक्साट
2328नर्गिस   नररििस
2329दलेल   डलेले
2330कुर्सी   कुरसी
2331स्वां   स्वान
2332अनीति   अनिति
2333भैरूँलाल   भैरूनलाल
2334हजरतबल   हजरातबल
2335प्रप्रोजल   प्रोप्रोसल
2336सर्वशक्तिस्वरूपा   सर्वशाक्तिस्ररूप
2337ऋषभ   रुशभ
2338सीतारमैया   सितर्मय्य
2339घुडखर   घुड़खर
2340पख़्तूनखा   पखतुंखा
2341धमकीच्या   धामकीच्या
2342होता   होटा
2343फेफड़े   फेफाड
2344दन   डान
2345खराश   खररश
2346उजड़ने   उजडने
2347मेगान   मेगन
2348अगप   अगी
2349नरकदर्शन   नरककर्दशण
2350तीरंदाजी   तीर्नदाजी
2351अरंडी   अरेंडी
2352अरंडी   अर्न्दी
2353शकीलुर   शकिलुर
2354न्यूयार्प   नेवययर्प
2355छज्जोवाल   छाजजोवाल
2356घूमाने   घुमने
2357मैमून   मनमून
2358चोरियों   चोरियो
2359श्रावण   श्रावन
2360इट   ईएट
2361इनडोअर   इंडूर
2362एट्रेसिया   इत्रेसिया
2363काट्जू   कतजू
2364अंजाम   अंजम
2365रोप   रोपे
2366मशद   मशाद
2367मारवाट   मरवव
2368केलांग   केलंग
2369ऋर्षि   रुशी
2370बदकिस्मत   बाडकिस्मत
2371आरई   रे
2372आऊ   ओयू
2373जोडते   जॉड्टी
2374विचारणार   विचारनार
2375अनुसरण   अनुसरन्द
2376कर्ट   किर्त
2377डोजर   डोसर
2378सीतारमैया   सितर्मैय्या
2379मैकेराना   मेसराना
2380करोलबाग   कारोलबाग
2381लक्षमण   लक्षममण
2382एड   ईडी
2383ऐक्टर्स   एक्टर्स
2384स्वपना   स्वप्ना
2385वैद्यराज   वैद्याराज
2386जार्ज   गिर्ज
2387चेयरवुमेन   चैरवोमेन
2388केउटों   केउता
2389चकलेश्वर   चकलेश्ववर
2390कथेचा   काठेचा
2391पब्लिकेशन   पुबलिकेशन
2392एससीओएस   स्कोस
2393जयदीप   जयादीप
2394सांप्रदायिक   सम्प्रदायिक
2395आधिपत्य   आधिपति
2396तराशने   तर्शने
2397गाइडेड   गाइड्ड
2398ऑकलैंड   आकलैंड
2399स्वामियो   स्वमियो
2400जुखाड़ी   जुखड़ी
2401डाबर   डाबुर
2402रईसानी   रायसनी
2403डु   डो
2404ज्ञानदेव   ग्यांदेव
2405कनेक्टर   कननेक्टर
2406मूलं   मूल्न
2407सिटिजेंस   सिटिज़ेंस
2408हुलफुल्ला   हुलफुल्लाल
2409कंदमूल   कांडमुल
2410ग्लेशियरों   ग्लेसिररों
2411त्रिम्बाकेश्वर   त्रीम्बावेश्वर
2412लाइलाज   लेलाज
2413ग्यारह   ग्ञारह
2414दुकानें   दुकाने
2415एट्रेसिया   अत्रसिय
2416मुसम्मी   मोसम्मी
2417मारते   मार्टे
2418श्वेतवाराह   श्वेतवारह
2419मांगें   माँगे
2420पूवाह्न   पूवाहन
2421सदाशिवराव   सददिवराओव
2422परजीवियों   परजीविियों
2423टेस्टोस्टेरॉन   टेस्टोस्ट्रोन
2424बालाएं   बलायन
2425व्यवस्थापक   व्ववस्थापक
2426मैत्रा   मत्रा
2427रिटायर   रिटियर
2428धर्मप्रसारकों   धर्मप्रसरकों
2429कमतौल   कममौल
2430बेरेनसन   बेरेंसन
2431महाविद्याओं   महाविध्याओं
2432हमकालीन   हमकालिन
2433बकरीदन   बकरीदान
2434दिलायी   दिलयी
2435चकचका   चक्काा
2436पिग्मिस   पिजमीज
2437लगाकर   लागकर
2438शमून   शमूं
2439वंचित   वानचिंत
2440कागज़ों   कागाजों
2441क्रुक   क्रूक
2442सहपाठिनें   सहापठिनें
2443वैदेही   वेदेही
2444ग्यारह   ग्याराह
2445उपदेशकों   उप्देशकों
2446बलात   बलल
2447माण्डले   मानदले
2448सुरेंरा   सुरेनरा
2449ईईएसएल   आईआईएसएल
2450सीतापुर   सितापुर
2451ब्रह्मभावना   ब्रा्हम्वनना
2452मंगोलियन   मंगोलियां
2453मैगलेव   मागलेव
2454तनमनसिंह   तन्मानसिंह
2455डिकेन   डिकें
2456नजरिए   नाजरिये
2457जॉगरसन   जोगरसेन
2458सीओबीएएस   कोबास
2459मरण   मरन
2460निन्दाओं   निनदाओं
2461राख   रख
2462इनुकुर्ती   इनुकुर्थी
2463जगदीसन   जगदीशन
2464जटिलत   जतिलत
2465झुंझलाहट   झुंझममह
2466नरिन्दरवीर   नरिंद्वरीर
2467डेलगुडाइस   डेल्डडूस
2468विश्लेषणात्मक   विश्लेषणतत्म
2469पीपाजी   पिपाजी
2470बाढ़गाँव   बाध़गांव
2471बगीचा   बागीचा
2472केडर   कैडर
2473मुंगेर   मुंगर
2474क्षमादान   शमदन
2475गार्डभैया   गर्दभायाय
2476आल   एएलएल
2477कैरोलिन   कारोलिन
2478स्थानाचे   स्थानचे
2479वेडनसडे   वेडनेसडे
2480क्लीमोव   क्लिमोव
2481सयाजीराव   स्याजियरोओ
2482तनुजी   तानुजी
2483देवेभि   देवेभी
2484मकबूल   मक्बुल
2485श्यामापति   श्यामपति
2486गडांच्या   गदांच्या
2487सेलीना   सेलिना
2488पायथन   पिठान
2489परलोक   पारलोक
2490स्त्रोत्र   स्टोट्रा
2491योधाओ   योढाओओ
2492कोइलवर   कोइलावर
2493कोलेबिराकोलेबिरा   कोलेबेबोकररीबीर
2494हाथवे   हथवे
2495पद   पड
2496जट्रोफा   जत्रोफा
2497कोषांतर   कोशनतर
2498मसाकाजा   मसकाजा
2499बरेली   बैरिली
2500अव्यावहारिक   अव्यवहारिक
2501अमोद   अमोध
2502लायकोपोडियम   लाइकोपोडियम
2503सिमरिया   सिमारिया
2504जैनग्रंथों   जैंगरन्थों
2505तिरस्कृत   तिरस्कारत
2506क्लासीफिकेशन   क्लासिफिकेशन
2507ट्रोलिंगचा   ट्रॉलिंगचा
2508कलैवानी   कलाईवानी
2509अशा   अहसा
2510कहलाएगी   कहलायेगी
2511देमित्रियस   डिमेट्रियोस
2512प्लेयरों   प्लेयर्स
2513चुभ   चूभ
2514पुनर्लक्ष्यीकरण   पुनर्लक्षीयककरण
2515रेट्स   रेस्ट
2516अवस्थांतरण   अवस्थानतरण
2517सनी   सन्नी
2518दफ़्तरों   दफ्तरों
2519जुडास   जुड़ास
2520नासिकवाला   नसिकवाला
2521ढाणी   धानी
2522अहस्तांतरीण   अहस्तांतरीन
2523तीरंदाजी   तिरंदजी
2524भाकरी   भक्री
2525चायवाला   चैववलाल
2526गोरों   गोरून
2527डोजर   डॉडगर
2528संस्कारो   संस्करों
2529पापा   पपा
2530नॉर   नोओ
2531बिठाएगें   बिठायेगें
2532एससीजी   एनसीजी
2533बचता   बच्ता
2534नॉर   क्नॉर्
2535हाईटेक   हितके
2536जागृत   जगृत
2537लुभावने   लुभवना
2538ग्लिसराइज़िन   ग्लाइसराइजन
2539पंक्ति   पंक्ती
2540उलट   उलत
2541निषादराज   निशाद्रज
2542आसानी   असनी
2543चौदहगामा   चौद़हगामा
2544तरसते   तरस्ते
2545रेनडियर   रेंडियर
2546स्केंटलबरी   स्कैंटलबीरी
2547ऊषाचरण   उशाचरण
2548खानापूर्ति   खानापूर्ती
2549डीडीटी   डीएीटी
2550जेहादवादी   जेहदवाडी
2551रैट   रत
2552अंधेर   अंधर
2553दौड़ाने   दौदने
2554डालती   दालती
2555अर्थतंत्र   अर्थ्तांत्र
2556तीरथसिंह   तीराथसिंह
2557बुद्धि   बुद्धी
2558अकुंश   अंकुश
2559आडंबर   आदम्बर
2560छुपे   छूपे
2561फेम   फ़मे
2562विधानपरिषदेचा   विधानपरिषेचेचा
2563सिनसिनी   सिंसिनी
2564मोनीवा   मोनिवा
2565पॉवेल   पवेल
2566ऑडियो   आडियो
2567एस्थर   इस्थर
2568प्रेक्षणशाला   प्रेक्षांशला
2569व्यवधानों   व्यव्धनों
2570मिलीभगत   मिलीभागत
2571महाश्मशान   महश्मशान
2572संयोजकता   संयोजक्ता
2573डायनासोरों   डिनोसौरों
2574ड़बे   डब्बा
2575सदाशिवराव   सदशिवराओ
2576किरण   किरन
2577स्तनों   स्टानों
2578शैमरॉक   शेमरोक
2579अनुसरण   अनुसरन
2580चौकामधून   चौकममूधन
2581माधवल   माधावल
