Correct word      Predicted word
1778बंगलासाहिब   बंगबासही
1779जटिलताओं   ज्यिटोलां
1780ढाणियों   धनियों
1781लेसूथो   लेशोथो
1782फ्लोरेसेन   फ्लोरेंस
1783पूस   पुस्स
1784व्हिडिओ   विड़ो
1785जुनशान   जुनशन
1786शिगाफ़्ता   शिगाक्ता
1787पुनरावलोकन   पुन्वालाचों
1788अश्वाहन   अश्वहान
1789डेहरीवाल   डेहरीला
1790तिसरी   तिस्री
1791डायनामोमीटर   ड्योमेमेट्र
1792जताने   ज्टेन
1793नानकी   नाकी
1794भविष्यवाणियों   भविष्ववांशियों
1795ब्लैंक्सवेड   ब्लक्सकादे
1796महाकौशल   महकाशुल
1797शताक्षी   शातक्षी
1798साज   साज़
1799सरलागढ़   सर्लगाह
1800फिसले   फिस्ली
1801अंतरालों   अंटरालों
1802ओस्टियोपारोसिस   इस्टोपोसोलिस
1803विलोमरूप   विलोम्रोपु
1804हुनर   हुनार
1805हमशहर   हम्शहर
1806फिजा   फिज़ा
1807एलीशियम   अलिकियम
1808प्रमोदने   प्रमडोंव
1809रिडेल   रेडल
1810केलैडॉर   केलोड़र
1811वॉरियर   वर्यिर्
1812अध्ययनावकाश   अध्यानकाष्य
1813फटे   प्टे
1814सरकार   सरकर
1815गढकरी   गाखकरी
1816कर्णफूल   कर्नापुल
1817गरीबों   गारिबों
1818खेलवृत्ति   खेल्वित्ती
1819रैकल   रैकेल
1820काव्यदीप   काव्यादी
1821नंगलीगोधा   नाग्गिडोहा
1822निएंटिक   निन्टिक्ट
1823सार्डिन्स   सरदिंस
1824लिगा   लिंगा
1825तमीज़ाह   तमिजाह
1826यूएसडीए   उसड़
1827भरेदवाह   भरेदेहा
1828पर्सर्स   पेर्स्र
1829परिमाण   परिमां
1830तेजस्वी   तेजसवी
1831खिरयु   खिर्यु
1832यतीम   यैटिम
1833ढाणी   धानी
1834मिठुराम   मिथुरम
1835कव्वाल   कवाले
1836रेवनहिल   रेवेनल
1837कक्षाएं   कशें
1838द्रोपदी   द्रोपड़ी
1839अहमदाबादशी   अहादबादी
1840बालाचंदर   बालाचांड़र
1841आदमीकिरणों   आदमिकिरणों
1842कागज़ी   कागगी
1843षष्ठ   शश्थ
1844हाउसेस   हूसेस
1845सायुष   सयुश
1846स्मृतिभ्रंस   स्म्तिर्भिंग
1847टोबेगो   टोबकको
1848आयोजिक   आयोजित
1849जीयनपुर   जियनपुर
1850बताएगी   बाताजेगी
1851एबीबीएफ   एबीएफएफी
1852नगरसेन   नागरसें
1853मोरक्कन   मोरकां
1854ज़िन्दान   जिंदान
1855ब्राई   ब्री
1856पेनिनसुला   पेनिसुला
1857क़ाज़ी   काईई
1858रेक़ा   रेका
1859वालीवा   वालेवा
1860लिंडले   लिंडेल
1861जनसूचना   जनसुचान
1862कंजेशन   कन्जेशिं
1863बढ़ाएं   बाध्यें
1864अग्ली   ज्लुग
1865मढ़ी   माधी
1866लैंडीबाग   लंडिबाह
1867जितेगी   जिटेगी
1868हांशी   हंशी
1869चुननी   चुन्ची
1870अर्थनीति   अर्थनिती
1871पोर्क   पोरक
1872डाली   डली
1873अक्कतर   अक्तार
1874एफीलिएटिड   फफफिलिटेड
1875मांगें   मांगेन
1876चक्करों   चककरों
1877बख्ताबर   बक्तबार
1878कोशिकीय   कोश्की
1879स्नाइपर   सिपेर
1880शोल्डर   शौलद्र
1881अलगू   अलुग
1882जयसवाल   जैसवाल
1883दुघर्टना   दुरघांता
1884पद्य   पाडी
1885कुसंस्कार   कुसंसकर
1886मागासलेपणापासून   मगसलासपानस्प
1887व्यापकता   व्याक्त्पा
1888हाइड्रोक्वीनाइन   हाड्रोकोनियन
1889तथामार्ग   ताहामर्ग
1890प्रौढ़प्रौढ़   प्राध्द्रपुध
1891टाकिया   तकिया
1892अख़्तर   अख्तर
1893उड़िसा   ओडिसा
1894फुटबल   फूटबफल
1895सीईसी   केसीए
1896शासकीय   शाककी
1897मानसिकता   मानिस्ता
1898खटक   खतक
1899चनागश्ती   चनासची
1900एट्रेसिया   अत्रेसिया
1901कागज़ों   कागजों
1902रूटे   रोटे
1903भयानक   भानका
1904सिगनलों   सिंगलों
1905याप्रकरणामध्ये   यपरकांबमध्ये
1906वडीलांच्या   वालिंचाचा
1907सिंह   सिनाह
1908जैसानी   जैसनी
1909विधानाबाबत   विधानबाबत
1910बवंडर   बवांदर
1911जुहामा   जुहाम
1912नीति   नीती
1913जागती   जगती
1914प्रतिनिधत्व   प्रतिनिध्याव
1915मुल्हेर   मुलरे
1916जनसूचना   जनसुचन
1917कागज़ी   कागी
1918झर   ज़र
1919मेडीसिन   मिडिकेन
1920बददिली   बददीली
1921नागेश   नेगेश
1922कात्यायनी   काय्यानी
1923मेंस   मेन्स
1924कोहे   कोह
1925गर्भगृह   गर्भागीह
1926झुकना   झुकान
1927शेफर्ड   शेपार्द
1928वर्चुअलाइज्ड   विर्ट्यूलिड़
1929दंप्रसंकीधारा   दाप्रसाधिराधा
1930रामसे   रामेस
1931गट्टा   गत्ता
1932नाजायज़   नाजाया
1933बरेठा   बरेथा
1934क्षमादान   क्षमादन
1935अग्ली   एगली
1936रंगनायकम्मा   रंगनामक्दाम
1937अगस्त   आगुस्ट
1938कालोनियों   कोलोंयों
1939राघवानंद   राघानवंड
1940प्रा   प्राओ
1941भविष्यवाणियां   भविष्वानियांव
1942मैड्स   माड्स
1943बाइप्रोडेक्टस   बिप्रोड्स
1944तिमिर   टिम्र
1945रामदेवबाबा   रामबेबाबा
1946उतराई   उतर्यी
1947कादियान   कदियाना
1948संपर्कित   सम्परकित
1949बरामदों   बरमदों
1950दुरूह   दुरुहु
1951वैज्ञानिकों   वाग्यिनकों
1952डिगरियां   डिग्रियां
1953बंग्ला   बंगला
1954अल्पवर्षा   अलपारवाश
1955ताकि   तकी
1956नौसिखियाँ   नौसिखानिया
1957शिनाख्त   शिनक्त
1958गणराज्य   गन्जराया
1959परमगुरु   परमगुर
1960सुखाते   सुखेट
1961साइम्युलेटेड   सिमुलेट
1962सतनालीवासियों   सत्तवलिसियों
1963कॉमर्शियल्स   कम्रेफ्साल
1964स्टेनोग्रफर   स्टेन्गोराध
1965भांदुर   भंदुर
1966गोपालमठ   गोलामाथ
1967गयुआ   गायु
1968पेट्रोलियम   पेट्रोलिम
1969महाराणा   महरना
1970फेंकने   फेकने
1971शमून   शमों
1972हतोत्साहित   हतोस्तहबि
1973जाड़े   ज़े
1974तराशी   तारशी
1975चलबिचल   चालीचाल
1976शेर्जिगर   शेरिजेर
1977सेवना   सेवान
1978शरारती   शरार्ती
1979फ्राइडलैंड   फ्रिडेंड
1980पिपराकोठी   पिपकारोथी
1981लीकस्टार   लेक्स्ट्र
1982गुफ्तगू   गुपागुं
1983सेटों   सेट्टोन
1984बारहों   बरों
1985मुखलेफ़ीन   मुखलाइं
1986हिचकिचाते   हिकचिते
1987हॉल्ट   हाल्ट
1988कुशलेन्द्र   कुशलेंद्र
1989रंगरसिया   राग्रसिया
1990दोहरू   दोहर
1991इंडिपेंडेंस   इंडेपेंडें
1992सुदिप्ता   सुदिपता
1993भूखों   भुखों
1994पार्लियामेंट   पर्लिमेंट
1995प्रतिक्रियाशील   प्रतिक्रिशाय
1996कव्वाल   वववाल
1997हेनिज   हेंजी
1998शनिदेवता   शन्देवात
1999गेल   गैले
2000लौरेट्स   लार्टेस
2001आईआरबी   इर्बी
2002हाइपो   हिपो
2003मोड़कर   मोडकर
2004उठे   उथे
2005सांप्रदायिकता   सम्प्रदियाक
2006अलंक्रत   अलांकरत
2007अर्थतंत्र   अर्थत्त्रान
2008कैनेडी   केनेड़ी
2009जड़ता   जड्ता
2010चुनौतियों   चुनोथियों
2011समझौते   समझुते
2012येल्लावा   येल्वाला
2013स्त्रोत्र   स्ट्रोट्रा
2014शावक   शाकाक
2015तनीशा   तैशिया
2016महाविद्यालयसम्बद्व   महविद्याद्यालंधा
2017तेजाब   तेजबा
2018शेवरियर   सेवेरियर
2019कैनबरा   कैंबरार
2020बग़ैर   बारे
2021नजरें   नाजरीन
2022हावत   हवात
2023सुधामय   सुधमाओ
2024नॉक   क्कों
2025सवालों   सवलों
2026लॉरगेट   लोग्रत
2027नक्सलवादी   नालवादादी
2028रायरंगपुर   रार्नगुपुर
2029सीडान   केड़
2030तेंदूमंता   तेंडुमनात
2031राखें   रखें
2032बोस्टन   बोस्टो
2033नक्सलवादियों   नव्लवादियों
2034बुलाकर   बुलकर
2035प्रतिस्पद्धों   प्रतिस्दधों
2036मासूमों   मसुमों
2037प्रस्तुति   प्रस्टुपी
2038चुनवा   चुनावा
2039सूचनाऐं   सुचनें
2040डुमरा   दुमरा
2041संस्कारों   संसकरों
2042भूमंत्र   भुमन्त्रा
2043प्रवृत्त   प्रवर्तु
2044नेटवेस्ट   नेवेट्स
2045जागने   जानगे
2046बताएगी   बाटेगे
2047फुफाटे   फुपेत
2048क्रिकेटरों   क्रिक्टिकों
2049सेनापतित्व   सेनवतिप्ता
2050श्रीगंगागनगर   श्रिगंगरागन
2051विषमतेविरुद्ध   विषमतेव्रिधुध
2052ब्रेडले   ब्राड्ले
2053छुपाऊँ   छुपाओं
2054रसना   रस्ना
2055मासूमों   मसुमों
2056पिछेती   पिचेटी
2057निवारण   निवारन
2058गुडरुपारा   गुद्रपपार
2059सिंधुघोष   सिंधुगो
2060अन्तव्र्यवहार   अत्वार्याहर
2061बताऊंगा   बातंगा
2062घनघोर   घांघोर
2063कुरिन्थियों   कोरिन्थाइन
2064निभया   निभाया
2065मधुरेश   मधुर्ष
2066लमखगा   लाखगां
2067पेपरवेट   पारवात्त
2068देवदार   देवादर
2069शारिरिक   शरिकर
2070झाड़ोल   झरोल
2071कात्यायनी   कात्यायी
2072कचौरी   काचुरी
2073जानकारी   जानकरी
2074धनार्थी   धन्रती
2075शहनवाज   शहनावा
2076उदयराज   उद्यारज
2077परग्रह   परगाहा
2078लयबद्ध   लाबाड़ाड़
2079दगाबाज   दागबाज
2080पुष्पीय   पुश्पिया
2081बुजुर्गबंधु   बुजुगबांबू
2082तपस्विनी   तप्सविनी
2083सिद्दिकुल्ला   सिद्दुकलुल
2084धर्मावलम्बी   धर्मवालमी
2085पहुंचना   पहुंचाना
2086स्वभाव   स्वाभव
2087ऋणके   रिनके
2088हैदराबाद   हाद्रादाब
2089आर्या   अर्या
2090अंतकरण   अंतकरा
2091अंहकार   अहकार
2092शरीर   शारेर
2093बोथेल   बोहेल
2094पकते   पक्टे
2095साउथवेस्ट   सुथ्वेस्ट
2096संप्रग   समप्रग
2097अंतकरण   अन्तकरां
2098गालव   गलव
2099टाकिया   तकिया
2100बलदाऊ   बलादाओ
2101बैंच   बांच
2102फरमाएँ   फरमानी
2103प्रोफेशन   प्रोसिंस
2104गोएंडी   गोंडी
2105भरती   भारती
2106लाजिमी   लामी
2107टाइफून   तिपुओं
2108दंडपानी   दंदानपी
2109हों   होन
2110माण्डले   मंडेल
2111छेड़ेंग   छेडेंग
2112जीवंतता   जिवनता
2113रैंडी   रेंडी
2114हुऐ   हुआ
2115बंबे   बामबे
2116काशाबा   कशाबा
2117असदउदु्दीन   असदुद्दीन
2118वॉल्टर   वाल्टर
2119मोतीशा   मोतिशा
2120शैलराज   शैलरज
2121करलेंटो   क्रेलेंट
2122तिसरी   तिसारी
2123क्षमाशील   क्षमखेल
2124पेद्द   पेड़
2125अनुकूलित   अनुकुलित
2126धोरणाने   धोरने
2127चिरिमिरीसाठी   चिरिमिसाठीठी
2128थोपिए   थोपिये
2129कृषि   कृषिश
2130मिठाईयों   मिथायों
2131सच्चिदानंदन   साचिदानदां
2132शरीरधारी   शरिध्रा
2133संवेदनहीन   संवेधनी
2134जलांजलि   जलानजली
2135अग्निवेश   अग्वेश्व
2136अर्थनीति   अर्थिने
2137हॉप्स   होपेस
2138तनसुख   तांसुख
2139जामे   जमे
2140फुटबल   फोटबाल
2141वेजी   वाजे
2142जानिए   जनिये
2143धृक   धिरक
2144सुन्नियों   सुन्यिं
2145चाटते   चटेट
2146सभागणों   सभागनों
2147फ्लेक्स   फ्लक
2148समाधि   समाधी
2149पलक्कड   पलकाड़
2150व्यभिचारकी   व्याचिचकरी
2151धर्मादायकडे   धर्मादकाडे
2152दुकानें   दुकाने
2153रिकार्डर्स   रिकोडर्स
2154भुलाकर   भुलकार
2155टकराता   तकरात
2156बर्कली   बरकले
2157जन्नत   जन्ता
2158गोएथे   गोथे
2159गांधीपेठ   गन्धीपे
2160वोधगया   वोधगाया
2161बिल्डआउट   बिलौडुत
2162बक्सर   बकसार
2163क्रूज़   क्रिसे
2164गोएथे   गोतेश
2165क्यूबा   कुबा
2166मांगीबाई   मंगबाई
2167फु   कूआई
2168मूलवासियों   मोलवासियों
2169वावरे   वारे
2170पियरे   पिरे
2171गुर्दा   गुराड़
2172परिमाण   परिमाना
2173पथकांमधील   पाखकांधमी
2174कागज़ी   कागगी
2175उद्योगिकीकरण   उद्योकिकारण
2176रागी   राजी
2177विट्टु   वित्टु
2178खनिकों   खानिजों
2179पहुंचना   पहुंकाना
2180जूडी   जोड़ी
2181ढूंढते   धुंधते
2182पीडीएस   पीएडीएस
2183गुजरा   गुजारा
2184नामांतरण   नमानतर
2185पैरामोटर्स   परमोटोर्स
2186रीड   रिड़
2187बलेगा   बालेगा
2188सेरालिनी   केरलिन
2189झालावाड़   झलावद
2190स्मूथ   स्मोथ
2191मक्कारी   मक्रकी
2192आशीर्वचन   आशेवरचां
2193जुईकलां   जुकालका
2194श्यामदेव   स्यामदेव
2195इंदू   इंडू
2196विरोधाभास   विरोधाभा
2197हत्याएं   हत्यां
2198देवरिपु   देवारिपु
2199मैगजिन   मागिने
2200कोकराझार   कोकाराज़
2201हत्था   हाथा
2202सोमान   सोमन
2203चौंसठ   चौनसाथ
2204बच्चों   बचों
2205परभौलिक   पर्धौलक
2206सुरसाधकों   सुर्दाखोंक
2207महिलाओंपैर   महिलापनुर
2208उड़िसा   ओदिसा
2209उपलब्धियां   उल्दबिधायन
2210जॉइंट्स   जोनिस्ट
2211उद्देश्यपरक   उद्देश्कर
2212जसीला   जसिला
2213महाविद्याओं   महविद्यों
2214कोरम   कोरा
2215पेनल्टी   पेनेल्ट
2216रंगारंग   रंगरंग
2217उकसाया   उक्याया
2218बीडीएसएम   बीएमएसएम
2219ब्रह्माणी   ब्रहमीनी
2220महाश्मशान   महासुम्थ
2221रोडपर्यंतच्या   रोद्रयांत्यच
2222ऋ   राई
2223भेलडी   भेल्ड़
2224जयदीप   जायेदी
2225बिखरने   बिखारे
2226मुंह   मून
2227स्थलांतरण   स्थालंतर
2228हाईपरटेंशन   हिप्रेंस्यन
2229हिमायतपुरधाम   हेमेत्यपुर्धम
2230दैवज्ञ   डैविगा
2231द्वेश   देवे
2232पॉपुलर्स   पुलोपर
2233पंडालों   पंडलों
2234ग्रंथो   ग्रांथो
2235मकोड़े   मकोड़
2236जड़ता   जदता
2237भूखे   भूके
2238कॉन्ग   कोंग
2239ज्योंतिर्लिग   ज्योन्योरिय
2240इनायल   इनयाले
2241जलांजलि   जलांजली
2242चारे   चेर
2243बरेली   बारेल
2244ओछी   आचुची
2245प्रतिनिधिगण   प्रतिनिधिगन
2246यशोमति   यशोमती
2247निखरता   निखारता
2248फैलाकर   फैलकार
2249स्किप   सीकी
2250महोत्सनव   महोत्सना
2251बीबीएयू   ब्बू
2252हयग्रीव   हायगेवी
2253दगाबाज   दागबाज
2254हॉल्ट   हौल्ट
2255निकालतीं   निकालातिं
2256सुनागरिक   सुंगारक
2257शरीरों   शरिरों
2258दाली   डली
2259अहमियत   अहिमत
2260हक्का   हकका
2261गंजेपन   गनेमन
2262कुचू   कुच्कु
2263अखबारी   अखबरी
2264कोनों   कोनो
2265सनसेक्स   सुन्केस
2266कंप्रिहेंसिव   कम्प्रिनेशिन
2267कशरत   काश्रत
2268काबिलियत   काबिलिया
2269वृत्तियों   व्रत्तियों
2270दियास   डियास
2271महोत्साह   महोत्शाह
2272लेबिल   लेबे
2273मंगरैला   मंगरालि
2274कलावलय   कलवालया
2275बध   बाड़
2276दिमागों   डिमांग
2277कार्डिनलों   कार्डिनोला
2278ब्लागवा   ब्लगवा
2279धुंधलापन   धुंद्लापन
2280टांगने   तागगेन
2281एमडीओ   म्डो
2282जुगाड़ुओं   जुजादूं
2283पैंठ   पेंथ
2284डेरियस   डारिस
2285टेढ़ी   तेधी
2286रिस्पोंड   रेस्पोंड
2287पिछड़   पिचार
2288गार्टनर   गर्टेन
2289एदुल   इडुल
2290नज्द   नाज़ा
2291च्रप्पे   क्रपेप
2292अवि   अवी
2293श्रीरूपा   स्रेरुपा
2294व्रतराज   व्रत्राज
2295छपरा   छापरा
2296एनएमडीसी   एनएडीएस
2297समतोलिया   सम्टोलिया
2298टीच   तीच
2299हैनरी   हन्यरी
2300धनोप   धनो
2301वैमनस्यता   वामन्यस्ता
2302पैदाईश   पैदिश
2303इविन   एवीन
2304एजाज   जज़
2305सक्तिचे   सक्टीच
2306अश्वगमेध   अश्वामेध
2307साहा   सहह
2308भट्टाल   भत्ल
2309राघवानंद   रामवनद
2310सुरक्षिततेत   सुक्षकितेट
2311निवेशकों   निवेक्षों
2312जननेता   जन्ता
2313चुंबन   चुनबान
2314काउंटर   कॉन्टर
2315जिनालय   जिनालाल
2316नौगाट   नौगत
2317नक्सलवादी   नक्सलादीदी
2318बनकटा   बनकात
2319पद्य   पाड़
2320वेद   वेडी
2321बर्बिल   बुरबिल
2322निवारण   निवारन
2323नजरें   नाजेरन
2324तैयब   तैबाब
2325गिड़गिड़ाने   गिद्डिनें
2326जाजपुर   जजापुर
2327कोरम   कोराम
2328पथरी   पथ्री
2329स्थिति   स्थिशी
2330थिएटर   थेटर
2331मनुश्येर   मनुश्रे
2332योहान   योहन
2333राखियों   रखियों
2334राजनेतिक   राजनेटिक
2335अनुकूल   अनुकुल
2336ऋषभ   रिशाह
2337मंगोलिया   मोंगोलाई
2338एचजेटी   हेटीजी
2339महाराजाओं   महराजों
2340धून   धुन
2341क्वांर   कुनार
2342लरिजानी   लारजजीन
2343छुपे   छेप
2344चरंजीलाल   चारनिजला
2345साझेदार   साहेदर
2346सिंधुघोष   सिंधोधो
2347संस्तुति   संसकरित
2348तिरस्कृत   तिरस्रक्त
2349वडवज   वदवाज
2350पिपलु   पिल्पु
2351रिहायशी   रियाशी
2352यूएमआईएसटी   उमिस्ट
2353संक्रांति   संक्रांती
2354प्रसंस्कृत   प्रसंस्त्र
2355बबीना   बैनिया
2356श्रीनील   श्रिन्ल
2357प्रस्ताव   प्रस्तवा
2358फार्मिंग   फर्मिंग
2359तराशने   तारशने
2360आनंदिता   आनादिता
2361यांगोन   यांगों
2362निहारती   निहार्ती
2363मालिकाना   मलकाना
2364कोयुम   कुम
2365रैप   रापी
2366जाओ   जोआ
2367गुंज   गुन्न
2368ओलादे   ओल्डे
2369सूत्रपात   सुत्रपा
2370तेंदू   टेंडु
2371हरयाणवी   हर्यानी
2372अवधियां   अवाधियां
2373माण्डले   मंडले
2374लायंस   लिंस
2375मोतीराम   मोटिरम
2376कल्पना   कल्पान
2377जंजीरें   जनजिरें
2378डीआरएस   डीएसएएस
2379एकरमैन   इक्रमें
2380राज्यमन्त्रियों   राज्यांत्रूंत
2381पुश्चा   पुशचा
2382हत्था   हत्या
2383सूचकों   सुचकों
2384रिजॉल्यूशन   रिसोलियों
2385एंटेना   अन्टेना
2386कोकराझार   कोर्जाहर
2387जनाब   जनब
2388आविष्कारों   आविषकारों
2389जुलना   जुलाना
2390फैराज   फैरजा
2391सिट्रीन   किट्रिन
2392क्रीट   क्रेट
2393सर्वकुलपति   सरवाकुलपती
2394पांधा   पंधा
2395नन्जनगुड   नांजांडु
2396परीक्षण   परिक्षान
2397सुजितसिंह   सुजितिंह
2398जागती   जाती
2399कोल्लम   कोलाम
2400मैलसन   मालसों
2401सज्जाकोठी   साजकोती
2402वैज्ञानिकों   विग्यानिकों
2403उभारों   उभरों
2404ब्लॉगरों   ब्लोगगरों
2405जब्बीवाले   जबबिला
2406रास्ताद   रस्ताड
2407जो   जोआई
2408बासवान्ना   बस्वनान
2409सार्वभौमिक   सर्वाभुंक
2410ध्वजपूजन   धवाजुजन
2411नाश्ते   नश्ते
2412लक्षमण   लक्षमान
2413मुर्सी   मुरसी
2414वालेकुम   वलाकुम
2415पुष्पीय   पुश्पिय
2416निरुपमा   निरुपामा
2417कंजेशन   कांज्नेश्यन
2418पिछड़   पिचाड़
2419मोएर्सबोरो   मोरसोरो
2420भास्करन   भसकरान
2421कशिश   कशशि
2422घूमाने   घुमाने
2423माध्यमांकडे   मध्यामकांड
2424कनेक्ट   कोन्केट
2425डेरियस   डारिया
2426इन्वेस्टिगेशन   इंविस्टिशंग
2427सिद्धासिद्ध   सिद्दसदिध
2428ढूंढते   धूंड्टन
2429सोशल   सोहल
2430रिश्तों   रिश्टों
2431तलाथी   तालही
2432ट्रकों   त्रुको
2433नित   निट
2434टकराने   ककराने
2435बेरिस्ट्री   बर्सिस्टर
2436मसाज   मससेग
2437स्टैलोन   स्टलों
2438बजाना   बजना
2439रईसी   रैरेस
2440ज़िन्दानी   जिंदानी
2441बिन्जासर   बिजासार
2442चंदीदीन   चंडिदिं
2443परतदार   परताद्र
2444उगती   उगाईई
2445रंगरसिया   रंग्रशिया
2446दामन   दमन
2447दुपट्टा   डुप्त्या
2448हरदम   हुर्दुम
2449बंबे   बोमबा
2450दंभभरे   दमबाभर
2451नव्य   नवी
2452पोलीफिनोलिक   पोलेफिनोलिक
2453दफनाई   दानानी
2454जामवाल   जमवल
2455करै   करे
2456वारविक   वर्विक
2457हपाग   हापग
2458संस्कारित   संसकारित
2459भाऊ   भौ
2460एंटीऑक्सिडेंट   एंटिकोडिंट
2461नन्नेचोड   नानेचोड़ा
2462मुट्ठी   मुत्थी
2463चर्चासत्रांचे   चर्चास्तांचे
2464डूबकर   डोबकर
2465विकेके   विकुके
2466पंछियों   पंचियों
2467संभालनी   सम्भलनी
2468रुद्रामणि   रुद्मानानी
2469मानतुल्लाह   मनतुल्भा
2470डिफाइनर   डिफेनर
2471नृत्य   नृर्या
2472जयशंकर   जाश्कांकर
2473जियांगशान   जिंगशां
2474अंबर   उम्बेर
2475वैष्णो   विश्नो
2476अपमिश्रण   अपमिश्रन
2477तुर्की   तुरके
2478मौरीन   मौरें
2479कसौंदी   कासुंडी
2480संवेदनहीन   सवेदेहनी
2481गर्जन   गरान
2482भुगती   भ्गीटी
2483घूमते   घुमे
2484परवान   परवन
2485फरिश्ते   फरिष्ट
2486मानसिकता   मंसिका
2487प्रत्यक्षिके   प्रत्क्षियक
2488राजतंत्रीय   राज्त्यार्तिया
2489केसों   कासों
2490इंडिपेंडेंट   इंडेपेंडे
2491निवारणीय   निवारानिया
2492रीहैबिलेशन   रिहेलेशिन
2493खमरिया   खम्रिया
2494बाल्टिक   बैलिट
2495भूतहा   भुताहा
2496संकल्पकर्ता   संकलापर्ता
2497इसरार   इसारार
2498भद्रकुमार   भादरकामुर
2499पाइरेथ्रम   प्रेथ्रुम्र
2500लल्लू   लालु
2501अंजीत   अज्येट
2502सुइट्स   सिट्स
2503तरफ   टारक
2504डिएगो   डियोग
2505सवालिया   सवलिया
2506सैपल्स   सपपले
2507निवारणीय   निवर्नी
2508तेलीगुंडरा   तेलिगुंदर
2509अरस्तू   अस्टुस
2510बजाई   बाज़ी
2511रिवेंज   रेवेंग
2512जटिलताओं   जलेटाओं
2513नेत्रहीन   नेत्रिं
2514उपस्थित   उप्तिष्त
2515प्रपथे   प्राप्थे
2516नेहीं   नेहन
2517आधिपत्य   आधिप्या
2518कांटे   केंट
2519आजादनगर   अजदांगर
2520अस्पृश्यता   अस्प्र्यता
2521जानकारियां   जनकारियां
2522संचारित   संचारी
2523बीकन   बिकान
2524जैक्सन   जक्सकों
2525इनवेंट्स   इनवेंट
2526चित्ती   चित्टी
2527सकलिंग   सुक्लिंग
2528अक्षरशः   अक्षाशर
2529दाली   डाली
2530चलाकी   चलकी
2531रैपर   रपपर
2532मासूम   मसौम
2533आदत   आड़त
2534कवयित्री   कवायित्री
2535जयदीप   जैदीप
2536बजीरबॉडी   बाजिरोबी
2537समझौते   समझौत
2538ढूंढें   धुंधें
2539कुसुम्मटी   कुसुमाती
2540गुंजयाल   गुन्याला
2541धोते   धोटे
2542सुनीत   सुनित
2543धरतीवाले   धर्तिवाले
2544पीपाजी   पिपाज़ी
2545हैकनी   हक्केनी
2546अनसेंसर्ड   इंकेस्रोड
2547प्रतिनिधिगण   प्रतिनिधाना
2548कांडला   कंडला
2549एक्जीक्यूटिव   एक्चिट्टी
2550पुते   पुटे
2551मिथ्याज्ञानाभिमान   मित्यामिभानाहिक
2552वैक्स्ड   वेसेड
2553मढ़ी   माडी
2554इठलाती   इथलाती
2555तेजस्वी   तेजवसी
2556उत्तरप्रदेशचे   उत्त्रपद्रेशेच
2557इनसाइट   इन्सिट
2558खर्चातील   खर्चाती
2559रायपुरियंस   रापियुरिंग
2560डाकिया   डकिया
2561सिकुड़ता   सिकुत्दा
2562कचौरी   कचौरा
2563मंजीरे   मनजीरी
2564डेप्यूटी   डेपुटी
2565सेन्डिनो   संडिनो
2566कटहल   काथाल
2567सेलीना   सेलिना
2568मैश   मेश
2569अमोद   अमोड
2570आवंटित   अवानित्त
2571अलहवाली   अलवाली
2572तरकुजोरी   तरकोजोरी
2573स्वेट   स्वेत
2574खुलई   खुलाई
2575दहला   दहाला
2576डेस्टीनी   डेस्टिनी
2577श्रद्धेय   श्रद्धेया
2578इंगावाले   इंगवाले
2579शराबियों   शारबादियों
2580कैनेडी   केनेडी
2581पलाश   पालश
2582होमपेज   होमेपेग
2583विंटर्स   विंटर
2584नक्सलवादियों   नव्वलादियों
2585व्यवस्थापक   व्वाश्षपुक
2586निजामपुर   निमामुपु
2587फासिस्ट   फैसिस्ट
2588इतिहासवेत्ताओं   इतिश्वेत्थन
2589बैटमैन   बामता
2590ग्लेशियर   ग्लाइसिर
2591रेंगती   रेंगटी
2592चाटने   चटने
2593बोधगया   बोध्या
2594डाला   डला
2595होरीलगंज   होरिलगंज
2596नाट्यसंस्थांच्या   नात्यसंस्याच्याच
2597च   चीए
2598ब्रोमविच   ब्रोमवीच
2599लैक्टोबेसिलस   लक्टोबिकास
2600एएमएल   एमली
2601बधाईयां   बाधाइयां
2602सेसना   सेसन
2603स्तोत्र   स्टोट्रा
2604सपथपत्र   सपपत्तर
2605चंदर   चंदरा
2606ऋर्षि   रिशी
2607संजीदा   संज़़़
2608फैज   फैज़
2609संस्थानहित   संस्थानित
2610जीनी   गेने
2611बुलियन   बुलियों
2612खब्बू   खबबो
2613क्रिस्टकिंड   च्रिक्टिंड
2614थैंक   थान
2615मार्टेली   मार्टेल
2616ढकना   धकाना
2617हैदराबाद   हेरबाड़़
2618राजेंद्रनगर   राजेंदरानार
2619पायाभरणी   पायाहरन
2620कैनबरा   कंबारा
2621प्रोजैक्ट   प्रोजेक्ट
2622फंड्स   फुंड
2623बीडीएस   बीएसएएस
2624सलाहियत   सलाहिया
2625कलिप्रिया   कलपिरिया
2626सोयरत   सोर्ता
2627सर्वस्वरूपा   सरवस्वरपुप
2628हरयाणवी   हर्यानवी
2629ढोलक   धोलक
2630ललकारा   लाकरा
2631प्रक्षेपित   प्रक्षिपेटी
2632सरंचना   सारचान
2633खेलतें   खेलें
2634मैकलूहान   म्लुचान
2635येल   याले
2636शिवचरण   शिच्रां
2637ज्वारे   ज्वार
2638अपमार्जक   अप्मारक
2639वनम   वनाम
2640मडियाहूं   मरिहुं
2641परिवर्तनशील   परिव्त्रन्थे
2642प्रगतिशील   प्राग्टिशिल
2643कतई   कताई
